"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"R1IPFL0XK06TVZ",5,23,25,"N","Y"
"R3R7KQZ62AABPD",4,22,24,"N","Y"
"R1MDZ64Z9TWCZM",1,24,28,"N","Y"
"R3VUTWUSYROWXO",5,31,34,"N","Y"
"R1FMW3AZPRB683",1,16,21,"N","N"
"R2OBIG3ZQIWGRR",1,23,25,"N","Y"
"RGUHTD0TPUNLG",4,54,59,"N","Y"
"RRAENW62URRYW",5,33,36,"N","N"
"REGHRK3ZR0NFG",3,21,23,"N","Y"
"R3AFVI69161BQA",5,64,67,"N","N"
"R13GXZQE21JYHV",5,22,22,"N","Y"
"R2O3DVR1ER0QZ4",4,28,31,"N","Y"
"R16JVY463VRHJZ",5,24,25,"N","Y"
"RTT2O5SGXE3SE",1,35,36,"N","Y"
"R2NVX4K21E1GZC",5,51,53,"N","Y"
"RSJXK7A243GYT",5,25,27,"N","Y"
"R2GUIZLYSTNPOK",4,29,33,"N","Y"
"R34NRU6XGK5DZ1",4,5,28,"N","N"
"RR14KAHQ06X39",3,29,31,"N","Y"
"R1CBYININVPE8G",1,22,34,"N","N"
"R8QQ6Z96LMJC7",1,0,21,"N","Y"
"RWEHL2DCKQY6R",2,41,45,"N","Y"
"R3HJQAH78O200B",5,16,20,"N","Y"
"RP8OLR41EWTNP",5,38,38,"N","Y"
"R33BX0P6E5FPWW",4,39,41,"N","Y"
"R1F7X106YYF9RP",2,21,23,"N","Y"
"R213QJVM52UNIZ",4,23,25,"N","Y"
"R1N301JFY6Y4DK",5,52,56,"N","N"
"R2UGS6UDCD2E9Z",1,34,34,"N","Y"
"RV26VIGO3NGWB",5,36,41,"N","Y"
"RRZLQTYW8S6F8",3,20,23,"N","Y"
"REZ05NY223IJ4",5,21,21,"N","N"
"R1ADR25UR8FE63",1,33,33,"N","Y"
"R1L0GLAWKT4FPK",2,29,30,"N","Y"
"RU7NFQBXD1TEK",1,46,47,"N","Y"
"R2EE9EXBL4E3VJ",5,70,75,"N","Y"
"R2GXUPHY9OXOKM",4,113,114,"N","Y"
"RL8SBUC2F1XRC",5,30,31,"N","Y"
"R2GP1HV2TA9GF8",4,22,23,"N","Y"
"R2H4M21GLTVXVM",5,61,61,"N","Y"
"R39VQ7LRRD7WAO",4,28,31,"N","N"
"R172W650OOUXOA",5,60,61,"N","N"
"R2KQ0UPUCMQHQS",5,18,20,"N","Y"
"R3UNS3I9Q071KY",2,25,28,"N","Y"
"R3E1X9Q66GFKFL",1,41,57,"N","Y"
"R23Z0GWX184PII",5,152,153,"N","Y"
"R6AJEUIA9I5W1",5,57,59,"N","N"
"R3VSUQNVAWZDUX",2,24,26,"N","Y"
"R10BWKECPQCRFX",4,55,60,"N","N"
"R2DMLBLAG2GJJS",5,32,34,"N","Y"
"R1EUGLNCSE7R6H",5,35,39,"N","Y"
"R2TU7ZN4JGD2A1",2,20,21,"N","Y"
"R3J9Q3YICGZ2E8",4,20,20,"N","Y"
"R5GF46U3PHCB7",5,23,24,"N","Y"
"R21IJA3TW4P1EK",5,29,29,"N","Y"
"RVTTSEH6Y56W1",5,36,41,"N","Y"
"R1SY0P3MKY2HIZ",5,28,28,"N","Y"
"R8FQO9KKD5GT0",2,54,58,"N","Y"
"R2YZ59QCQL86WT",4,23,26,"N","Y"
"R1Q56L3A0LQ5EQ",5,41,42,"N","Y"
"R21HGU4DATT4SI",5,19,20,"N","Y"
"R3LERFXPIIV9SA",1,54,61,"N","Y"
"R1AUHMIKJ571BQ",3,38,40,"N","Y"
"R3K85NWF04W2UI",5,26,26,"N","N"
"R349PNP7RKCP6U",4,32,36,"N","Y"
"RPDNBQKZ8ZS3N",2,53,58,"N","Y"
"RN6LRKHOPFUH9",4,54,62,"N","Y"
"R131VCMLT701HQ",1,16,20,"N","Y"
"RDQ9XXQ9DG4O3",5,25,33,"N","Y"
"R1MY6V7AUDO98V",5,26,27,"N","Y"
"R5EYPVEY7WZTE",4,21,22,"N","Y"
"R1RFJG5Y9QH8NO",5,31,31,"N","Y"
"R2VUUJI7JCPMPY",5,28,28,"N","Y"
"R21FJAJRAVGRXO",3,25,26,"N","Y"
"R2K6X5RBVRRLU0",5,21,22,"N","N"
"RRT825FF4PD4S",5,24,26,"N","Y"
"R3QE35WJQJ2YL1",5,367,380,"N","Y"
"R18N85OQ4Q89UC",5,62,64,"N","Y"
"R3I352PUN2QEDF",2,21,26,"N","Y"
"R237NLUEWPO0F2",1,24,27,"N","Y"
"RW4U0OT6P9CU",3,52,61,"N","Y"
"R1ZA269CE61F3S",5,26,27,"N","Y"
"R1JIPJB0AMTFXE",5,41,44,"N","N"
"R314D78FI7VSCJ",1,30,30,"N","Y"
"R1UVXQKQSARVVZ",5,57,61,"N","Y"
"R1IFZVL7MKJ7SM",1,40,44,"N","Y"
"R358I88GTOQALH",5,66,70,"N","Y"
"R26FA4ABNLBAMS",5,26,26,"N","Y"
"R1XFVIIFMSFIZG",1,19,20,"N","Y"
"R22ZDW9Z9KQP0",1,25,25,"N","Y"
"R35S0FFB69HA71",5,24,28,"N","Y"
"R7V9VQUGC04ME",5,33,36,"N","Y"
"R3FSN8ST7SHGCB",5,35,39,"N","Y"
"RA0G11PR0FM89",1,29,33,"N","N"
"RBXK9FOTP1TW8",5,68,70,"N","Y"
"R2F99N2AXF9IP8",5,21,22,"N","Y"
"R19RWHJ8UX9KEN",1,43,46,"N","Y"
"RMS1YKSDMABU5",3,29,31,"N","Y"
"R2N3YS92MJ1KY4",5,82,83,"N","Y"
"R2WHPN0GLW9INZ",2,21,23,"N","Y"
"RTWOFIDEE94WH",4,57,58,"N","Y"
"R12XBGNJU89LRE",5,19,21,"N","Y"
"R3W0UP5BU4JKNF",3,21,28,"N","Y"
"R19BYEF0LL8J1N",5,82,84,"N","N"
"R2B4FFR8ANLZ08",5,23,23,"N","Y"
"RTV4GZKJC41HJ",4,33,34,"N","Y"
"R2JBGB4K1VYDIN",1,40,45,"N","Y"
"R26YDFGMO76GNY",5,32,33,"N","N"
"R2B3MU8YZERGN9",2,30,33,"N","Y"
"RRQ65QA03FI56",2,31,33,"N","N"
"R3P7UH3QN33T89",1,31,31,"N","Y"
"R3IV7I8IJ57DIT",5,120,122,"N","Y"
"R3DMXLAC1U3IHN",1,48,54,"N","Y"
"R3ATS5N34K5N2T",4,26,30,"N","Y"
"R3T68JFP1EM2N6",5,42,43,"N","N"
"R1SUT0WD8IL69Z",2,1,28,"N","Y"
"R3KZORPO6P1MOT",1,44,44,"N","Y"
"R1Q9DB1JRNJIU3",1,58,68,"N","N"
"R2WGHNX1PBAFAZ",5,68,72,"N","N"
"R1LNU8RUU46JJT",5,85,89,"N","Y"
"R125OULGFJAQH0",5,67,67,"N","Y"
"R2RP3ISH2EHX29",5,25,29,"N","Y"
"R1PEHV8M87YAFJ",1,20,20,"N","Y"
"R2WH7ZL1LSVP0H",1,58,63,"N","Y"
"R10QUQN7C35YCY",1,55,57,"N","Y"
"R20SZMQIT0EFLW",3,25,27,"N","Y"
"R3TNO9G93Z2F42",5,38,39,"N","Y"
"R299S73FZ84I64",1,26,27,"N","Y"
"R3L7FGAKQ9P2BM",4,34,37,"N","Y"
"R24W5KGQUI0HEJ",5,24,24,"N","Y"
"R17C9M0HXJ8T6D",1,32,34,"N","Y"
"R37PDEQDC3W3YK",4,37,37,"N","Y"
"RFRT170QG5YXK",1,28,31,"N","Y"
"R12XRR34CV7KP8",5,29,30,"N","Y"
"R243WG5QVLALVU",5,20,21,"N","Y"
"R3DITERYI1XRAK",1,4,25,"N","N"
"RGKFAX7T3OYXK",1,24,26,"N","Y"
"RZFRBKVRZGP0A",5,28,29,"N","Y"
"RY992ZL4EIHHU",4,25,29,"N","N"
"R39UGNDWTIUKDR",2,20,21,"N","Y"
"R1SSW9IDTYY3LW",5,22,22,"N","Y"
"RFUC42JSZRBX7",5,27,29,"N","Y"
"RN48EC0730YZJ",2,101,111,"N","Y"
"R3JW8JPPF2R7D4",1,35,35,"N","Y"
"R36J0BSG4F14OV",5,23,23,"N","Y"
"RCPJVNUO8OLOF",3,23,24,"N","Y"
"RSSBU79G61OLN",1,21,21,"N","N"
"R3A73BR3Y13RFN",1,47,53,"N","Y"
"R3S4U3Y3FUM9P6",5,29,30,"N","Y"
"R2V3ZCEJ5VYOUJ",4,25,26,"N","Y"
"R2TZUDJVTLO9ZL",5,33,34,"N","Y"
"R1F0LL86JNNTGG",5,20,21,"N","Y"
"R28XSG33IAEA0T",1,40,48,"N","Y"
"R1NDLOQA47437U",4,37,38,"N","Y"
"R30OLNT7UTZVQ4",5,24,24,"N","Y"
"RJA40783FH208",1,29,29,"N","N"
"R2RF85CL1D9CFJ",5,20,21,"N","N"
"R3CV8FMJU4MSC1",5,22,22,"N","Y"
"R2OBOP8SF2TQA5",1,30,30,"N","Y"
"R2NDY92SCTP9XK",1,15,22,"N","Y"
"R2E7HYB5NGIPL0",4,114,119,"N","Y"
"R8S8WXHDJN5FA",5,32,33,"N","Y"
"R3L8O6WJRCDUUH",5,32,33,"N","N"
"R2Z5JKTK5FWFP7",5,33,33,"N","Y"
"R1IOLPEY218BCA",5,39,39,"N","Y"
"R1Y0QEYK9CA11S",5,32,32,"N","Y"
"R1QT53KVJI4D3T",1,28,29,"N","Y"
"R4Q3RCNLLX9Z0",5,19,22,"N","Y"
"R8X0ABKJS4KFE",1,80,83,"N","N"
"R2T9LV3OS2Y3MJ",5,35,36,"N","Y"
"R387ICKIRY14HT",5,22,22,"N","Y"
"R36CKSK5ODEGJD",4,21,21,"N","Y"
"R25RPL4OBL8ERI",3,22,30,"N","Y"
"RAYDV3VOTMNV2",4,70,73,"N","Y"
"R7V6EPVX63TMC",4,33,36,"N","Y"
"R2IO0P7FKQFSUG",1,32,36,"N","Y"
"RNWININWZRX4L",5,24,24,"N","Y"
"R2DAES5UFK6I93",5,60,67,"N","Y"
"R2MJXSDFJZQ6XF",2,18,21,"N","Y"
"R1BATOKVC7SMV7",5,51,52,"N","Y"
"R1X5LICUZVNZA9",1,31,31,"N","Y"
"R310NH9P9VMCOW",5,19,23,"N","N"
"RS0B8RWRMF3Z",5,27,27,"N","N"
"R22QFCO4239AA8",3,45,45,"N","N"
"RALD79140KH1E",5,26,27,"N","Y"
"R1U3OYXVIPUP4Y",5,36,39,"N","Y"
"R2GRI546K9K4J9",5,50,51,"N","Y"
"R35R67C4A7RIMX",1,114,119,"N","Y"
"REULK5TD0G4ZN",5,32,36,"N","Y"
"RSCTM26PXPZ8S",5,19,20,"N","Y"
"R10FA1ZXOF24AD",3,19,20,"N","Y"
"R2DL63U2232EG2",5,52,52,"N","Y"
"RES7UCTBFAKC2",5,20,21,"N","N"
"R1W0PFMRPO3LDW",5,33,34,"N","Y"
"RQMV2D051ZI4K",5,27,28,"N","Y"
"R2RQDPPLRNYDGH",4,23,24,"N","Y"
"RO8Z3R9H4QW3W",4,35,36,"N","Y"
"R2BSV5BHVW7IJA",5,23,23,"N","Y"
"R3I2SBPR6VVHQS",1,20,21,"N","Y"
"R1QKNL96TS47H9",4,22,26,"N","Y"
"RH9L1CTMI8LC8",5,97,100,"N","N"
"R210CSXCAYZQHN",2,25,27,"N","Y"
"R32S5XGQ52U7ZL",3,21,23,"N","Y"
"RJ9VEXQM2XGKE",4,19,22,"N","Y"
"R3AY97HFJ9ZKTL",1,20,21,"N","Y"
"R35KKFJMLJTRKZ",5,21,22,"N","N"
"R3CYUSZEDE000M",5,40,40,"N","Y"
"R5XKK3MLRFCF5",5,19,20,"N","Y"
"R15AU3G0EM9Q1R",5,30,36,"N","Y"
"R1P6XGSH29EQ4S",5,116,143,"N","Y"
"R10ADA59MFVDMU",5,24,27,"N","Y"
"R3SH46L7OZG2KT",5,23,24,"N","N"
"R331W29PO88L4",2,58,59,"N","Y"
"R1JQ6FVMNPTTGJ",5,58,58,"N","Y"
"R15DIW09E3VU3P",1,22,25,"N","Y"
"R2DIYZS8X5IGZK",2,28,30,"N","Y"
"R2ERIZN1YSK6O7",5,33,37,"N","N"
"RQ48SVI7S5BO4",2,58,60,"N","N"
"R2AHIAI5US0YEE",5,20,21,"N","Y"
"RDDQ0ACAVFFQ2",3,45,47,"N","Y"
"R3I795RQCEILBC",5,19,21,"N","Y"
"R3667CE0RA03ER",5,33,33,"N","Y"
"R284JT9PO9O5WO",5,66,68,"N","Y"
"RFQU2AXR9ASBK",1,20,22,"N","Y"
"R3C6K3XWQ3S9II",1,32,40,"N","Y"
"R1VQ66ZP4H3XUB",4,28,28,"N","Y"
"R1F1TDBQ2V5JJJ",1,40,57,"N","Y"
"R261FA57P5Q992",5,78,91,"N","Y"
"R3C8UGM4O88K8Q",3,20,20,"N","Y"
"R1C1VETD7WZR6G",3,23,24,"N","N"
"RNK80N4SSU9CH",3,22,28,"N","Y"
"R3TOP1E0RDDHCM",1,309,315,"N","Y"
"R3AT269TLW87Y9",5,64,65,"N","N"
"R2W7A1LNTHORTB",5,37,41,"N","Y"
"RJIR09UKT43JP",2,75,85,"N","Y"
"R2U3RG6ORMXCUJ",5,24,25,"N","Y"
"R1EVYTELAJURVH",3,33,35,"N","Y"
"RGON42KT156N7",1,26,29,"N","Y"
"RQ6ASGQDIEY9L",4,28,34,"N","Y"
"R12J23491T61WQ",3,35,37,"N","Y"
"R3AAVU3DLN814A",4,21,21,"N","Y"
"R1J7QYKU7IVEU8",1,28,29,"N","Y"
"R1X9OKQJYQIOUM",1,68,70,"N","Y"
"RL0ULNSR2V26K",1,25,25,"N","Y"
"R1LNZ8G598PHIP",5,33,34,"N","Y"
"R2EPDVIQN20OQ",4,28,28,"N","Y"
"R3CVO2TWDA0CP6",5,32,34,"N","Y"
"R1N8WR2AIO24EM",5,22,25,"N","Y"
"R2AWJJM04EJ0RM",5,69,74,"N","Y"
"R1OK9S1ONX7WRT",5,21,21,"N","Y"
"RNSIUMCJ4W6ZA",5,76,78,"N","Y"
"RVLCJCWY6EYVT",1,22,29,"N","Y"
"R7TG971F4D1QS",5,15,25,"N","N"
"R1DY6PFUM4PNUY",1,106,113,"N","Y"
"RAKL4839ON5YP",3,31,34,"N","Y"
"RKY6DZIB336UW",5,17,20,"N","N"
"R355045SY4Z106",3,50,59,"N","Y"
"R2GL5QJSAJ3W0X",5,35,35,"N","Y"
"R2CPVXXOQ17CY3",5,55,68,"N","Y"
"RBKO7P6MCNOT1",5,101,101,"N","Y"
"R2ONDRY3BRLNRY",3,20,22,"N","Y"
"RVJXUS3OK4GR1",4,23,25,"N","N"
"R103R6QN8KGLEP",5,25,26,"N","Y"
"R19G7VO5VXUUJQ",5,32,35,"N","Y"
"RD6THMOJ75GSK",5,40,43,"N","Y"
"R1Y875KPP5CRZY",5,22,23,"N","Y"
"R1T0FUKVQSKJ0R",5,37,38,"N","Y"
"R1IQT27W4F9RNN",2,22,27,"N","N"
"R2J1CJ9ZQIMEW9",5,20,21,"N","Y"
"R215CPL65E9CED",5,255,271,"N","Y"
"R3JU5UV2CXL5ZX",4,39,43,"N","Y"
"RJPY1D43RULIU",2,68,74,"N","Y"
"R2XR4NGSPMI10M",5,23,23,"N","Y"
"R36JQY5WH3K20S",5,26,27,"N","Y"
"R27IB641UMOBRK",1,35,37,"N","N"
"RQQKHUHTZILJQ",5,27,30,"N","N"
"RNCV8ZJLRFV4Y",5,20,20,"N","Y"
"R2TZX2LCP72OF2",5,64,65,"N","Y"
"R1ATLC94AL2P3E",5,32,32,"N","Y"
"RM954EXS07IB2",5,42,44,"N","N"
"R3WNRM2YZ2BZC",4,48,51,"N","Y"
"R1PV47P2DDS9G8",1,27,27,"N","Y"
"R1ZUQVGT06LN0C",4,60,67,"N","Y"
"RCS4UU5YBO428",5,24,24,"N","Y"
"R27S13AUFKY5IL",5,20,23,"N","Y"
"R128U2SFPN1UC3",3,21,23,"N","N"
"R3ECZAYI79MLKR",2,18,20,"N","Y"
"R1I2NZKFPTX5XB",5,30,30,"N","Y"
"RK4RGWT64ZK76",5,25,27,"N","Y"
"R2EXPFDDKO22WZ",1,26,28,"N","Y"
"R31VP6V8491EO0",3,28,30,"N","Y"
"R2MI77CHP7FPNS",5,37,38,"N","Y"
"R2MIDO1WFYNO8U",5,18,21,"N","Y"
"R3HY2YGBXO00W8",5,27,27,"N","Y"
"R324DRNZJFIQI4",5,37,37,"N","Y"
"RXHRBS4CJ28U1",5,22,23,"N","Y"
"R19TVQGVH2J4DX",2,137,165,"N","Y"
"R1F9WA0O4TWU5C",5,23,24,"N","Y"
"RU7HR5KM48VVS",5,20,23,"N","N"
"RX8Q7LRLG5DZR",5,47,47,"N","Y"
"R3LU6XKKN56G2O",4,19,22,"N","Y"
"R18R8A0D25MW64",2,61,70,"N","Y"
"R58O87VG8USYI",2,20,22,"N","Y"
"R6J5WBLNJU8LL",5,29,31,"N","Y"
"R21GL9FEPEC9BT",5,29,30,"N","Y"
"R2PKNIYDS9HBOY",3,36,38,"N","N"
"R3I5PYX1X1SBR8",1,55,58,"N","Y"
"RDAEZ1CL7PIP8",1,24,28,"N","Y"
"R172LY0WF9JXQV",5,22,23,"N","Y"
"R21Z1LRNGG4A6B",4,15,20,"N","N"
"R2HH09EXZFYU58",5,100,107,"N","Y"
"R3ED4B8LR343DQ",5,21,25,"N","Y"
"R1WCRCOV4QPUDH",5,38,39,"N","Y"
"R5Z780UEU1YTA",5,38,39,"N","Y"
"R1NJZ8C0N5I94H",5,18,21,"N","Y"
"R2M55GCG2817LY",1,79,94,"N","Y"
"R25GD7CBHBDLOG",3,31,35,"N","Y"
"RCECM1NKSRY4P",5,41,42,"N","Y"
"R3CJ5AUMK4JSBT",5,21,21,"N","Y"
"R23TGAWIEBL2JF",5,22,26,"N","Y"
"R275GJ7LQ93ONW",1,18,37,"N","N"
"R3FPE6V77NXCJ",5,30,33,"N","Y"
"R315LZD9LD45GM",3,53,56,"N","N"
"R1AWKZEJXM1YTB",5,26,27,"N","Y"
"R1Y0D9DDUNJWDF",4,65,65,"N","Y"
"R3MDNFYIX76PJR",5,109,111,"N","Y"
"R26TUGTD6VH165",1,20,26,"N","Y"
"REMQ74BOE9MS4",5,30,32,"N","Y"
"R2F86W0DBC0X2S",4,33,34,"N","Y"
"R18C65ON33GVOE",4,26,29,"N","Y"
"R1GDCWLV6VI2OR",5,34,34,"N","N"
"R17XOR9P3DC4GM",5,80,88,"N","Y"
"RU7IJSDDYVEY3",5,20,20,"N","Y"
"R18SMTOLQO16RR",5,23,27,"N","Y"
"RJWF0HSKISA74",5,26,26,"N","Y"
"R11FEJT2UHR28W",1,32,34,"N","Y"
"RYRET6NP5PXF6",2,32,39,"N","Y"
"R2M63PHDRLJJOY",4,21,21,"N","Y"
"RLJSGTQW23XLH",4,196,203,"N","Y"
"R1RIJ27Z192GY",2,15,20,"N","Y"
"RFGTDBOB0JSM7",5,172,193,"N","Y"
"R2LVKZULBPCCBA",5,20,20,"N","Y"
"R1SZBPMY23CPYQ",5,36,36,"N","Y"
"RIBCLJT3NNUK8",1,82,94,"N","Y"
"R3KSXAK2KDMYZ",1,73,78,"N","Y"
"R22L9FAX909TWW",5,49,54,"N","Y"
"RR5R3KMOFYCW4",5,23,24,"N","Y"
"RV1NUOD7K2GOW",5,55,55,"N","Y"
"R3O8Y0PR4LL10I",4,34,36,"N","N"
"R2TIEOI5I4S74C",4,22,24,"N","Y"
"RXUKY7JPYIQ5S",5,79,81,"N","Y"
"R2GWDOES14NB",4,26,26,"N","Y"
"RQEQ60W48BOEV",1,32,37,"N","Y"
"R1E5Q7NCNAUBVM",5,256,266,"N","Y"
"R18I43T1GDOQS4",5,24,26,"N","Y"
"R1L09LJ7CY89FE",2,22,23,"N","Y"
"R15NG8PML0PUCI",1,9,28,"N","N"
"R3S4FWPEJZLO1R",5,21,21,"N","Y"
"R2Q9P72FK6HY1G",5,52,54,"N","N"
"R2VUHWMA1S0N59",3,20,22,"N","Y"
"R23W6MEODGPRRB",2,27,27,"N","N"
"R2MSNWSIZA13SE",5,27,27,"N","Y"
"R11LNXFOO7X2Q9",5,37,41,"N","Y"
"R2VLDGM2U5YDP9",3,26,30,"N","Y"
"R2A5H096DD888R",5,45,46,"N","Y"
"R1HEVK66V3QWV7",5,27,30,"N","Y"
"RMINLW9EDRGI5",5,41,42,"N","Y"
"R2MF8CFUQUBIR4",3,33,34,"N","Y"
"R3LT76R0YZITE9",2,70,73,"N","Y"
"R11RSN4ABBI819",1,20,20,"N","Y"
"R2P3WGQPD70UMC",4,19,20,"N","Y"
"RVFAN8Z78OC9S",2,21,22,"N","Y"
"R2YHJI6SZETNDC",1,20,22,"N","Y"
"R3PRZS0F4R58T1",2,25,31,"N","Y"
"RUTLQ91TRHSRK",4,63,70,"N","Y"
"R3T13SWZU6BN3U",1,39,41,"N","Y"
"R2JGOXDKO2N2FI",1,15,20,"N","N"
"R1KVNFBMSM54BH",4,1,23,"N","N"
"R1JMXKK66NZ6K3",1,32,35,"N","Y"
"R3R24YRGOOTWC1",1,20,22,"N","Y"
"R24F33P489MXEY",5,18,20,"N","Y"
"R1XG4AKTO7KA3R",5,32,37,"N","Y"
"R3RSIL8EGKI9GV",5,29,29,"N","Y"
"RL17959WYMDQO",5,208,223,"N","Y"
"R1428GS5ED8NXZ",5,24,24,"N","Y"
"RTRODO4MLC9X4",5,20,22,"N","Y"
"R1FSFOSYE2HZJ",5,56,57,"N","Y"
"R1UM07GD18A62W",5,22,23,"N","Y"
"R17HRDJWNY5F8Q",2,58,60,"N","N"
"REVLA58KGH7X2",1,54,60,"N","Y"
"RMWJPF8BH8TDP",5,40,42,"N","Y"
"R9PF3CWAUW7GR",1,56,59,"N","Y"
"R1F6HK59136W9R",5,20,21,"N","Y"
"REEQ1FRITWJT0",5,22,22,"N","Y"
"R1E8GWLEDK5DP3",2,33,35,"N","Y"
"R1ETS2IPPGSKKY",4,111,125,"N","Y"
"R2DVKJJ3J50XZC",5,40,46,"N","Y"
"R1983X0VLXWI2B",5,32,37,"N","Y"
"R14CXB2XN9CKVC",5,49,49,"N","Y"
"R2E8N9GEFQF1IT",3,20,26,"N","Y"
"R3RVZWBHXV9XX9",5,104,106,"N","Y"
"R5RDQC9OVIHME",4,16,21,"N","Y"
"RTWZR6S724I21",5,22,23,"N","Y"
"R5NZ88Z75N40W",1,36,38,"N","N"
"RRF482ZATBAIT",1,49,51,"N","Y"
"R2YARFSOTSPD1W",5,405,417,"N","Y"
"R1SXJ9ZYXXM7EE",5,42,43,"N","Y"
"R2J52JW5ZHK978",1,21,26,"N","N"
"RCXYWRTT4XJ31",4,31,31,"N","Y"
"R3TGDQWQ4IWBF4",5,18,20,"N","Y"
"R1KL0GVCHFLY92",5,48,55,"N","Y"
"R1B0E9MBK1UROV",1,20,20,"N","Y"
"R12T3MMU5E6SV3",2,20,22,"N","N"
"RNDRGRIFABJGZ",1,19,26,"N","Y"
"RREXI9YA8D37N",3,14,21,"N","Y"
"R3VHTLU5RRSNDT",5,20,20,"N","N"
"R1EWS7842VK2J7",5,23,28,"N","Y"
"R1X84EPG99R58U",1,117,122,"N","Y"
"RDCY8XRTB1NOF",3,39,40,"N","Y"
"R2CVN5MKHVI58M",1,144,156,"N","Y"
"R3KKR2BS17XSPV",5,21,21,"N","Y"
"R3GQV9ZR3KSWEZ",1,41,56,"N","Y"
"R3DWSI3W8K3I1Q",5,105,108,"N","Y"
"RO91J6N3R7XWJ",5,29,32,"N","Y"
"RYSEF4GDGOEFW",5,28,29,"N","N"
"RUFH0PTDBHRFF",5,119,123,"N","Y"
"R2V5U4FT38F8XX",4,33,37,"N","Y"
"R2J2EMBHGHJAX",3,18,20,"N","Y"
"R2W26G9U87V7N1",5,113,115,"N","Y"
"R3VB39PGRLH3AO",1,25,30,"N","Y"
"R1EOKWU5M085RI",5,21,21,"N","Y"
"R1D1R3SQRBR14E",4,25,25,"N","Y"
"R1VSWVNS2SO53I",5,54,57,"N","N"
"RF3GIY1DPQ8QX",2,57,62,"N","Y"
"RNF2TR58EDWC4",5,25,27,"N","N"
"R24D0IHVL52NLI",4,25,26,"N","Y"
"RICJWP37L1PS3",1,19,21,"N","Y"
"R2DN51K34DDHN8",5,24,24,"N","Y"
"RI0K0BT5YBXL9",5,25,29,"N","Y"
"R28PEI1K1PBJQ5",4,30,31,"N","Y"
"R1ZW1ZM591XJ7M",2,40,40,"N","Y"
"R2KJRYKBH8CM94",1,68,68,"N","N"
"R3RPO9UUTRLUCK",5,25,25,"N","Y"
"RXG1LMCEJGBEA",5,24,25,"N","Y"
"R2CUETEVSX8DZ6",5,24,24,"N","Y"
"R2TCL80LP9NH13",4,19,21,"N","Y"
"R11RCQ15U7GSE0",5,45,45,"N","Y"
"RPYQTR2QRGTYF",5,19,24,"N","Y"
"R3HKSEP84BU9CV",5,20,23,"N","Y"
"R23BCK6LZG262W",5,23,23,"N","Y"
"R1JGA6A0EX8S2P",5,29,29,"N","Y"
"R1APXVRXJT8B7F",5,24,25,"N","Y"
"R3OBRKB6V52OIO",3,26,26,"N","Y"
"R2BF44G7PIJ5SP",5,16,21,"N","Y"
"R1S601RRUPDSI1",3,21,22,"N","Y"
"R27FWZ4IJCFX6Z",5,25,26,"N","Y"
"R3QGK87N45NAXB",5,43,44,"N","N"
"RL2XYZ6IKFSKC",5,19,21,"N","Y"
"RL8G5ENC0WMY0",5,33,36,"N","N"
"R26J39FCMM6PA2",5,19,20,"N","Y"
"R3IRATL0YSPKCB",5,27,28,"N","Y"
"R2XHPNRMBA51AX",5,33,38,"N","Y"
"R2L5URWYJJD4IY",5,43,45,"N","Y"
"RX70JSZAVWYNJ",1,28,32,"N","Y"
"R11XTV2W0P8Q51",3,60,60,"N","Y"
"R1JTTAGYYT5S5A",1,23,23,"N","Y"
"R66A6JE0VLEV5",1,8,21,"N","Y"
"R20YIQ900F1UU4",4,32,33,"N","Y"
"R1DQAKVD9Z8I0N",5,24,24,"N","Y"
"R2M861N6T6ZTYR",5,26,28,"N","Y"
"RDTDTK8B08QDN",5,43,45,"N","Y"
"R1U624YQ5PFW2I",4,47,47,"N","Y"
"RM2PLJLKY2UBE",4,20,21,"N","Y"
"R1FF09PHR6ES2",2,101,103,"N","Y"
"R2I2QZXKTIFNJV",5,23,23,"N","Y"
"R2SCZ530IULB3U",3,37,37,"N","Y"
"R30O89ZI613TPM",3,55,59,"N","Y"
"RLR9T6N5ZIUZG",4,32,39,"N","Y"
"R37S8KUL8S8C3S",5,45,47,"N","Y"
"R1VX3LLJW9DXRQ",5,42,42,"N","Y"
"RP8BBP2B5EUHG",3,25,26,"N","Y"
"R3KH14H7VMQO4T",3,130,131,"N","Y"
"R2CYXQ5WA20J66",4,18,21,"N","Y"
"R23TAGZJTUQBLK",4,20,23,"N","Y"
"R3W3IN3625XFGN",1,16,21,"N","N"
"RKL81YFJPZI2A",3,106,109,"N","Y"
"R1S0S0YSTVAFYK",4,30,34,"N","Y"
"RHT5XCYZV4QA9",5,108,124,"N","N"
"R15LM4L1Q92WXA",3,33,33,"N","Y"
"R3TINDE58NAJJF",5,35,35,"N","Y"
"R38DKFXW6VBAO5",5,31,32,"N","N"
"R2DPXCK4Y4WL3D",1,25,26,"N","Y"
"R17S464PT51O0O",4,64,66,"N","Y"
"R3N4VTZZX7YQZM",5,34,34,"N","Y"
"R39OGLHKZID4B",5,147,152,"N","Y"
"R28ML60Z3QE1W2",3,27,27,"N","Y"
"R33Q9D44OMHNME",5,20,20,"N","Y"
"R2HLQCHSQ7JGCA",5,25,25,"N","Y"
"R1563KTW1FOPKY",5,31,33,"N","Y"
"R2ZYT9BY4H49CD",4,26,27,"N","Y"
"R3LFN2N9YEW90T",4,24,24,"N","Y"
"R38J07EPLO2MXV",4,30,33,"N","Y"
